file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,15,html,d3c67aa0,Antony Munkhchuluun,2026-05-01,17:39:18,-07:00,2026-05-01T17:39:18-07:00,4,22
projects/index.html,16,html,d3c67aa0,Antony Munkhchuluun,2026-05-01,17:39:18,-07:00,2026-05-01T17:39:18-07:00,2,4
projects/index.html,17,html,f362200f,Antony Munkhchuluun,2026-05-01,17:47:34,-07:00,2026-05-01T17:47:34-07:00,0,0
projects/index.html,18,html,f362200f,Antony Munkhchuluun,2026-05-01,17:47:34,-07:00,2026-05-01T17:47:34-07:00,2,4
projects/index.html,19,html,f362200f,Antony Munkhchuluun,2026-05-01,17:47:34,-07:00,2026-05-01T17:47:34-07:00,2,15
projects/index.html,20,html,f362200f,Antony Munkhchuluun,2026-05-01,17:47:34,-07:00,2026-05-01T17:47:34-07:00,2,11
projects/index.html,21,html,f362200f,Antony Munkhchuluun,2026-05-01,17:47:34,-07:00,2026-05-01T17:47:34-07:00,2,26
projects/index.html,22,html,f362200f,Antony Munkhchuluun,2026-05-01,17:47:34,-07:00,2026-05-01T17:47:34-07:00,2,31
projects/index.html,23,html,f362200f,Antony Munkhchuluun,2026-05-01,17:47:34,-07:00,2026-05-01T17:47:34-07:00,2,0
projects/index.html,24,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,2,20
projects/index.html,25,html,d400ab44,Antony Munkhchuluun,2026-04-25,22:50:00,-07:00,2026-04-25T22:50:00-07:00,4,0
projects/index.html,26,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,2,4
projects/index.html,27,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,0,0
projects/index.html,28,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,5
projects/index.html,29,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,5
contact/index.html,1,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,13
contact/index.html,2,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,14
contact/index.html,3,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,4
contact/index.html,4,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,20
contact/index.html,5,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,68
contact/index.html,6,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,25
contact/index.html,7,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,2,48
contact/index.html,8,html,ae0f2d9a,Antony Munkhchuluun,2026-04-21,13:10:24,-07:00,2026-04-21T13:10:24-07:00,2,48
contact/index.html,9,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,4
contact/index.html,10,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,2,17
contact/index.html,11,html,6bdf3a26,Antony Munkhchuluun,2026-04-21,16:36:55,-07:00,2026-04-21T16:36:55-07:00,2,43
contact/index.html,12,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,5
contact/index.html,13,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,6,6
contact/index.html,14,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,20
contact/index.html,15,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,6
contact/index.html,16,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,5
contact/index.html,17,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,6,6
contact/index.html,18,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,31
contact/index.html,19,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,6
contact/index.html,20,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
contact/index.html,21,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,21
contact/index.html,22,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,0
contact/index.html,23,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,5
contact/index.html,24,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,5
contact/index.html,25,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,5
Resume/index.html,1,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,13
Resume/index.html,2,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,14
Resume/index.html,3,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,4
Resume/index.html,4,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,20
Resume/index.html,5,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,68
Resume/index.html,6,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,24
Resume/index.html,7,html,1898eec6,Antony Munkhchuluun,2026-04-12,22:29:25,-07:00,2026-04-12T22:29:25-07:00,2,41
Resume/index.html,8,html,ae0f2d9a,Antony Munkhchuluun,2026-04-21,13:10:24,-07:00,2026-04-21T13:10:24-07:00,2,48
Resume/index.html,9,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,5
Resume/index.html,10,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,4
Resume/index.html,11,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,13
Resume/index.html,12,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,13,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,7
Resume/index.html,14,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,16
Resume/index.html,15,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,16,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,7
Resume/index.html,17,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,6
Resume/index.html,18,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,42
Resume/index.html,19,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,95
Resume/index.html,20,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,7
Resume/index.html,21,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,25
Resume/index.html,22,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,2
Resume/index.html,23,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,15
Resume/index.html,24,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,72
Resume/index.html,25,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,3
Resume/index.html,26,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,8
Resume/index.html,27,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,28,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,8
Resume/index.html,29,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,30,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,7
Resume/index.html,31,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,22
Resume/index.html,32,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,33,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,7
Resume/index.html,34,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,6
Resume/index.html,35,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,43
Resume/index.html,36,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,95
Resume/index.html,37,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,7
Resume/index.html,38,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,2
Resume/index.html,39,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,52
Resume/index.html,40,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,62
Resume/index.html,41,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,3
Resume/index.html,42,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,8
Resume/index.html,43,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,44,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,7
Resume/index.html,45,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,6
Resume/index.html,46,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,47
Resume/index.html,47,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,95
Resume/index.html,48,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,7
Resume/index.html,49,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,2
Resume/index.html,50,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,48
Resume/index.html,51,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,8,47
Resume/index.html,52,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,3
Resume/index.html,53,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,8
Resume/index.html,54,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,55,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,8
Resume/index.html,56,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,57,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,7
Resume/index.html,58,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,13
Resume/index.html,59,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,2
Resume/index.html,60,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,53
Resume/index.html,61,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,33
Resume/index.html,62,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,6,54
Resume/index.html,63,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,4,3
Resume/index.html,64,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,2,8
Resume/index.html,65,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,0
Resume/index.html,66,html,8139db90,Antony Munkhchuluun,2026-04-06,20:57:30,-07:00,2026-04-06T20:57:30-07:00,2,0
Resume/index.html,67,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,5
Resume/index.html,68,html,aea3d98c,Antony Munkhchuluun,2026-04-06,20:44:04,-07:00,2026-04-06T20:44:04-07:00,0,5
